"Vilcas Huaman ";"545 ";Vilcashuamán;Ayacucho
"Villa El Salvador ";1366;Lima;Lima
Villa Maria Del Triunfo;1367;Lima;Lima
"Villa Rica ";1498;Mariscal Nieto;Moquegua
"Vilque ";1658;Lampa;Puno
"Vilque Chico ";1620;Carabaya;Puno
"Vinchos ";"457 ";Huamanga;Ayacucho
"Viñac ";1404;Yauyos;Lima
"Viques ";1055;Huancayo;Junín
"Viraco ";"393 ";Castilla;Arequipa
"Viru ";1202;Virú;La Libertad
"Virundo ";"329 ";Grau;Apurímac
"Vischongo ";"546 ";Vilcashuamán;Ayacucho
"Vista Alegre ";"76  ";Rodríguez de Mendoza;Amazonas
"Vista Alegre ";"984 ";Nazca;Ica
"Vitis ";1405;Yauyos;Lima
"Vitoc ";1003;Chanchamayo;Junín
"Vitor ";"355 ";Arequipa;Arequipa
"Wanchaq ";"735 ";Cuzco;Cusco
"Yamango ";1539;Ayabaca;Piura
"Yambrasbamba ";"17  ";Bongará;Amazonas
"Yamon ";"83  ";Utcubamba;Amazonas
"Yanac ";"135 ";Corongo;Ancash
"Yanaca ";"301 ";Aymaraes;Apurímac
"Yanacancha ";1012;Chupaca;Junín
"Yanacancha ";1511;Daniel A. Carrión;Pasco
"Yanahuanca ";1491;Ilo;Moquegua
"Yanahuara ";"356 ";Arequipa;Arequipa
"Yanahuaya ";1676;Puno;Puno
"Yanama ";"248 ";Yungay;Ancash
"Yanaoca ";"711 ";Canas;Cusco
"Yanaquihua ";"420 ";Condesuyos;Arequipa
"Yanas ";"897 ";Dos de Mayo;Huánuco
"Yanatile ";"703 ";Calca;Cusco
"Yanque ";"412 ";Caylloma;Arequipa
"Yantalo ";1722;Huallaga;San Martín
"Yaquerana ";1433;Loreto;Loreto
"Yarabamba ";"357 ";Arequipa;Arequipa
"Yarinacocha ";1808;Tumbes;Tumbes
"Yarumayo ";"922 ";Huánuco;Huánuco
"Yauca ";"379 ";Caravelí;Arequipa
"Yauca Del Rosario ";"979 ";Ica;Ica
"Yauli ";"846 ";Huancavelica;Huancavelica
"Yauli ";1088;Jauja;Junín
"Yauli ";1120;Yauli;Junín
"Yaurisque ";"762 ";Paruro;Cusco
"Yautan ";"129 ";Casma;Ancash
"Yauya ";"125 ";Carlos F. Fitzcarrald;Ancash
"Yauyos ";1089;Jauja;Junín
"Yauyos ";1406;Yauyos;Lima
"Yauyucan ";"673 ";Santa Cruz;Cajamarca
"Yavari ";1437;Mariscal Ramón Castilla;Loreto
"Yonan ";"601 ";Contumazá;Cajamarca
"Yorongos ";1740;Mariscal Cáceres;San Martín
"Yucay ";"787 ";Urubamba;Cusco
"Yunga ";1474;Tahuamanu;Madre de Dios
"Yungar ";"122 ";Carhuaz;Ancash
"Yungay ";"249 ";Yungay;Ancash
"Yunguyo ";1683;San Antonio de Putina;Puno
"Yupan ";"136 ";Corongo;Ancash
"Yura ";"358 ";Arequipa;Arequipa
"Yuracmarca ";"179 ";Huaylas;Ancash
"Yuracyacu ";1741;Mariscal Cáceres;San Martín
"Yurimaguas ";1417;Alto Amazonas;Loreto
"Yurua ";1802;Contralmirante Villar;Tumbes
"Yuyapichis ";"947 ";Puerto Inca;Huánuco
"Zapatero ";1711;Bellavista;San Martín
"Zarumilla ";1798;Tarata;Tacna
"Zepita ";1607;Talara;Piura
"Zorritos ";1788;Jorge Basadre;Tacna
"Zuñiga ";1268;Cañete;Lima
"Zurite ";"695 ";Anta;Cusco
